id,Institution,Minute Index,Date,Hour,Minute,Motivation,Sessions,Session Duration,Pageviews,Pages / Session,Landing Page,User Type,Traffic Type,Operating System,City,Region,Country
5021,CSM,37836,20151128,6,36,Explorer,1,0:00:59,1,1,/,New Visitor,organic,iOS,Grapevine,Texas,United States
5022,CSM,37837,20151128,6,37,Explorer,0,0:00:00,1,0,/,New Visitor,organic,iOS,Grapevine,Texas,United States
5023,CSM,38446,20151128,16,46,Explorer,1,0:06:01,1,1,/,New Visitor,organic,iOS,Dallas,Texas,United States
5024,CSM,38448,20151128,16,48,Explorer,0,0:00:00,2,0,/,New Visitor,organic,iOS,Dallas,Texas,United States
5025,CSM,38449,20151128,16,49,Explorer,0,0:00:00,1,0,/,New Visitor,organic,iOS,Dallas,Texas,United States
5026,CSM,38450,20151128,16,50,Explorer,0,0:00:00,1,0,/,New Visitor,organic,iOS,Dallas,Texas,United States
5027,CSM,38452,20151128,16,52,Explorer,0,0:00:00,3,0,/,New Visitor,organic,iOS,Dallas,Texas,United States
5028,CSM,38742,20151128,21,42,Explorer,1,0:02:05,1,1,/clyfford-still-pilgrimage/,New Visitor,organic,Windows,Philadelphia,Pennsylvania,United States
5029,CSM,38743,20151128,21,43,Explorer,0,0:00:00,1,0,/clyfford-still-pilgrimage/,New Visitor,organic,Windows,Philadelphia,Pennsylvania,United States
5030,CSM,38744,20151128,21,44,Explorer,0,0:00:00,1,0,/clyfford-still-pilgrimage/,New Visitor,organic,Windows,Philadelphia,Pennsylvania,United States
5031,CSM,41024,20151130,11,44,Explorer,1,0:10:48,3,3,/opportunities,New Visitor,organic,Windows,Washington,District of Columbia,United States
5032,CSM,41025,20151130,11,45,Explorer,0,0:00:00,2,0,/opportunities,New Visitor,organic,Windows,Washington,District of Columbia,United States
5033,CSM,41026,20151130,11,46,Explorer,0,0:00:00,2,0,/opportunities,New Visitor,organic,Windows,Washington,District of Columbia,United States
5034,CSM,41033,20151130,11,53,Explorer,0,0:00:00,1,0,/opportunities,New Visitor,organic,Windows,Washington,District of Columbia,United States
5035,CSM,41034,20151130,11,54,Explorer,0,0:00:00,5,0,/opportunities,New Visitor,organic,Windows,Washington,District of Columbia,United States
5036,CSM,41035,20151130,11,55,Explorer,0,0:00:00,2,0,/opportunities,New Visitor,organic,Windows,Washington,District of Columbia,United States
5037,CSM,41204,20151130,14,44,Explorer,1,0:01:15,2,2,/,New Visitor,direct,Macintosh,Sydney,New South Wales,Australia
5038,CSM,41205,20151130,14,45,Explorer,0,0:00:00,1,0,/,New Visitor,direct,Macintosh,Sydney,New South Wales,Australia
5039,CSM,45715,20151203,17,55,Explorer,1,0:02:08,3,3,/tag/dust-bowl/,New Visitor,organic,Macintosh,Milford Mill,Maryland,United States
5040,CSM,45717,20151203,17,57,Explorer,0,0:00:00,1,0,/tag/dust-bowl/,New Visitor,organic,Macintosh,Milford Mill,Maryland,United States
5041,CSM,53736,20151209,7,36,Explorer,1,0:00:59,1,1,/,Returning Visitor,direct,Macintosh,Parma,Emilia-Romagna,Italy
5042,CSM,53737,20151209,7,37,Explorer,0,0:00:00,3,0,/,Returning Visitor,direct,Macintosh,Parma,Emilia-Romagna,Italy
5043,CSM,54197,20151209,15,17,Explorer,1,0:09:42,2,2,/,New Visitor,direct,iOS,Albuquerque,New Mexico,United States
5044,CSM,54198,20151209,15,18,Explorer,0,0:00:00,1,0,/,New Visitor,direct,iOS,Albuquerque,New Mexico,United States
5045,CSM,54207,20151209,15,27,Explorer,0,0:00:00,1,0,/,New Visitor,direct,iOS,Albuquerque,New Mexico,United States
5046,CSM,54550,20151209,21,10,Explorer,1,0:28:30,2,2,/,Returning Visitor,direct,iOS,Albuquerque,New Mexico,United States
5047,CSM,54551,20151209,21,11,Explorer,0,0:00:00,1,0,/,Returning Visitor,direct,iOS,Albuquerque,New Mexico,United States
5048,CSM,54579,20151209,21,39,Explorer,0,0:00:00,1,0,/,Returning Visitor,direct,iOS,Albuquerque,New Mexico,United States
5049,CSM,57079,20151211,15,19,Explorer,1,0:06:37,3,3,/,Returning Visitor,direct,iOS,Albuquerque,New Mexico,United States
5050,CSM,57085,20151211,15,25,Explorer,0,0:00:00,1,0,/,Returning Visitor,direct,iOS,Albuquerque,New Mexico,United States
5051,CSM,57418,20151211,20,58,Explorer,1,0:00:30,3,3,/,Returning Visitor,direct,iOS,Albuquerque,New Mexico,United States
5052,CSM,60440,20151213,23,20,Explorer,1,0:01:46,1,1,/,Returning Visitor,direct,iOS,Albuquerque,New Mexico,United States
5053,CSM,60441,20151213,23,21,Explorer,0,0:00:00,2,0,/,Returning Visitor,direct,iOS,Albuquerque,New Mexico,United States
5054,CSM,60442,20151213,23,22,Explorer,0,0:00:00,1,0,/,Returning Visitor,direct,iOS,Albuquerque,New Mexico,United States
5055,CSM,61258,20151214,12,58,Explorer,1,0:02:56,3,3,/,New Visitor,organic,Windows,Denver,Colorado,United States
5056,CSM,61260,20151214,13,0,Explorer,0,0:00:00,2,0,/,New Visitor,organic,Windows,Denver,Colorado,United States
5057,CSM,61261,20151214,13,1,Explorer,0,0:00:00,2,0,/,New Visitor,organic,Windows,Denver,Colorado,United States
5058,CSM,62291,20151215,6,11,Explorer,1,0:00:19,2,2,/object/ph-247/,New Visitor,organic,Windows,Baltimore,Maryland,United States
5059,CSM,62315,20151215,6,35,Explorer,1,0:02:30,2,2,/exhibitions/,New Visitor,organic,Windows,Bratislava,Bratislava Region,Slovakia
5060,CSM,62316,20151215,6,36,Explorer,0,0:00:00,1,0,/exhibitions/,New Visitor,organic,Windows,Bratislava,Bratislava Region,Slovakia
5061,CSM,62318,20151215,6,38,Explorer,0,0:00:00,1,0,/exhibitions/,New Visitor,organic,Windows,Bratislava,Bratislava Region,Slovakia
5062,CSM,68956,20151219,21,16,Explorer,1,0:01:42,1,1,/watch-your-back-what-can-the-verso-of-an-artwork-reveal/,New Visitor,organic,Windows,London,England,United Kingdom
5063,CSM,68957,20151219,21,17,Explorer,0,0:00:00,1,0,/watch-your-back-what-can-the-verso-of-an-artwork-reveal/,New Visitor,organic,Windows,London,England,United Kingdom
5064,CSM,72356,20151222,5,56,Explorer,1,0:04:03,1,1,/clyfford-still/,New Visitor,organic,iOS,Buffalo,New York,United States
5065,CSM,72360,20151222,6,0,Explorer,0,0:00:00,1,0,/clyfford-still/,New Visitor,organic,iOS,Buffalo,New York,United States
5066,CSM,75679,20151224,13,19,Explorer,1,0:00:42,2,2,/replicas,New Visitor,direct,Windows,Elkridge,Maryland,United States
5067,CSM,76993,20151225,11,13,Explorer,1,0:03:20,1,1,/holidays,New Visitor,referral,iOS,Denver,Colorado,United States
5068,CSM,76994,20151225,11,14,Explorer,0,0:00:00,1,0,/holidays,New Visitor,referral,iOS,Denver,Colorado,United States
5069,CSM,78225,20151226,7,45,Explorer,1,0:01:13,2,2,/holidays,Returning Visitor,referral,iOS,Parker,Colorado,United States
5070,CSM,78226,20151226,7,46,Explorer,0,0:00:00,1,0,/holidays,Returning Visitor,referral,iOS,Parker,Colorado,United States
5071,CSM,78806,20151226,17,26,Explorer,1,0:04:31,1,1,/,New Visitor,direct,iOS,Vernon Hills,Illinois,United States
5072,CSM,78807,20151226,17,27,Explorer,0,0:00:00,1,0,/,New Visitor,direct,iOS,Vernon Hills,Illinois,United States
5073,CSM,78810,20151226,17,30,Explorer,0,0:00:00,2,0,/,New Visitor,direct,iOS,Vernon Hills,Illinois,United States
5074,CSM,78811,20151226,17,31,Explorer,0,0:00:00,2,0,/,New Visitor,direct,iOS,Vernon Hills,Illinois,United States
5075,CSM,81169,20151228,8,49,Explorer,1,0:01:13,3,3,/holidays,New Visitor,direct,iOS,Denver,Colorado,United States
5076,CSM,81170,20151228,8,50,Explorer,0,0:00:00,2,0,/holidays,New Visitor,direct,iOS,Denver,Colorado,United States
5077,CSM,82895,20151229,13,35,Explorer,1,0:03:57,2,2,/,New Visitor,organic,iOS,Denver,Colorado,United States
5078,CSM,82896,20151229,13,36,Explorer,0,0:00:00,1,0,/,New Visitor,organic,iOS,Denver,Colorado,United States
5079,CSM,82897,20151229,13,37,Explorer,0,0:00:00,3,0,/,New Visitor,organic,iOS,Denver,Colorado,United States
5080,CSM,82899,20151229,13,39,Explorer,0,0:00:00,1,0,/,New Visitor,organic,iOS,Denver,Colorado,United States
5081,CSM,84395,20151230,14,35,Explorer,1,0:00:51,1,1,/,New Visitor,organic,Macintosh,Denver,Colorado,United States
5082,CSM,84396,20151230,14,36,Explorer,0,0:00:00,2,0,/,New Visitor,organic,Macintosh,Denver,Colorado,United States
5083,CSM,84526,20151230,16,46,Explorer,1,0:02:37,1,1,/directions/,Returning Visitor,direct,iOS,Denver,Colorado,United States
5084,CSM,84527,20151230,16,47,Explorer,0,0:00:00,1,0,/directions/,Returning Visitor,direct,iOS,Denver,Colorado,United States
5085,CSM,84529,20151230,16,49,Explorer,0,0:00:00,1,0,/directions/,Returning Visitor,direct,iOS,Denver,Colorado,United States
5086,CSM,85603,20151231,10,43,Explorer,1,0:05:04,4,4,/,Returning Visitor,organic,Android,Denver,Colorado,United States
5087,CSM,85604,20151231,10,44,Explorer,0,0:00:00,1,0,/,Returning Visitor,organic,Android,Denver,Colorado,United States
5088,CSM,85606,20151231,10,46,Explorer,0,0:00:00,1,0,/,Returning Visitor,organic,Android,Denver,Colorado,United States
5089,CSM,85607,20151231,10,47,Explorer,0,0:00:00,1,0,/,Returning Visitor,organic,Android,Denver,Colorado,United States
5090,CSM,85608,20151231,10,48,Explorer,0,0:00:00,1,0,/,Returning Visitor,organic,Android,Denver,Colorado,United States
5091,CSM,89992,20160103,11,52,Explorer,1,0:07:29,3,3,/,New Visitor,direct,Linux,Tesuque,New Mexico,United States
5092,CSM,89993,20160103,11,53,Explorer,0,0:00:00,1,0,/,New Visitor,direct,Linux,Tesuque,New Mexico,United States
5093,CSM,89994,20160103,11,54,Explorer,0,0:00:00,2,0,/,New Visitor,direct,Linux,Tesuque,New Mexico,United States
5094,CSM,89995,20160103,11,55,Explorer,0,0:00:00,2,0,/,New Visitor,direct,Linux,Tesuque,New Mexico,United States
5095,CSM,89996,20160103,11,56,Explorer,0,0:00:00,2,0,/,New Visitor,direct,Linux,Tesuque,New Mexico,United States
5096,CSM,89997,20160103,11,57,Explorer,0,0:00:00,4,0,/,New Visitor,direct,Linux,Tesuque,New Mexico,United States
5097,CSM,89998,20160103,11,58,Explorer,0,0:00:00,4,0,/,New Visitor,direct,Linux,Tesuque,New Mexico,United States
5098,CSM,89999,20160103,11,59,Explorer,0,0:00:00,2,0,/,New Visitor,direct,Linux,Tesuque,New Mexico,United States
5099,CSM,91812,20160104,18,12,Explorer,1,0:04:47,1,1,/event/moxie-u/,New Visitor,direct,Macintosh,Denver,Colorado,United States
5100,CSM,91815,20160104,18,15,Explorer,0,0:00:00,1,0,/event/moxie-u/,New Visitor,direct,Macintosh,Denver,Colorado,United States
5101,CSM,91816,20160104,18,16,Explorer,0,0:00:00,1,0,/event/moxie-u/,New Visitor,direct,Macintosh,Denver,Colorado,United States
5102,CSM,91817,20160104,18,17,Explorer,0,0:00:00,1,0,/event/moxie-u/,New Visitor,direct,Macintosh,Denver,Colorado,United States
5103,CSM,93198,20160105,17,18,Explorer,1,0:02:19,1,1,/replicas,New Visitor,referral,Macintosh,Charlotte,North Carolina,United States
5104,CSM,93199,20160105,17,19,Explorer,0,0:00:00,1,0,/replicas,New Visitor,referral,Macintosh,Charlotte,North Carolina,United States
5105,CSM,93200,20160105,17,20,Explorer,0,0:00:00,1,0,/replicas,New Visitor,referral,Macintosh,Charlotte,North Carolina,United States
5106,CSM,93201,20160105,17,21,Explorer,0,0:00:00,1,0,/replicas,New Visitor,referral,Macintosh,Charlotte,North Carolina,United States
5107,CSM,94583,20160106,16,23,Explorer,1,0:03:35,1,1,/,New Visitor,organic,Windows,Frederick,Colorado,United States
5108,CSM,94584,20160106,16,24,Explorer,0,0:00:00,3,0,/,New Visitor,organic,Windows,Frederick,Colorado,United States
5109,CSM,94585,20160106,16,25,Explorer,0,0:00:00,1,0,/,New Visitor,organic,Windows,Frederick,Colorado,United States
5110,CSM,94587,20160106,16,27,Explorer,0,0:00:00,2,0,/,New Visitor,organic,Windows,Frederick,Colorado,United States
5111,CSM,97480,20160108,16,40,Explorer,1,0:00:28,1,1,/,New Visitor,referral,Macintosh,Centennial,Colorado,United States
5112,CSM,97481,20160108,16,41,Explorer,0,0:00:00,1,0,/,New Visitor,referral,Macintosh,Centennial,Colorado,United States
5113,CSM,101321,20160111,8,41,Explorer,1,0:43:37,1,1,/,New Visitor,direct,iOS,Denver,Colorado,United States
5114,CSM,101322,20160111,8,42,Explorer,0,0:00:00,2,0,/,New Visitor,direct,iOS,Denver,Colorado,United States
5115,CSM,101324,20160111,8,44,Explorer,0,0:00:00,2,0,/,New Visitor,direct,iOS,Denver,Colorado,United States
5116,CSM,101325,20160111,8,45,Explorer,0,0:00:00,2,0,/,New Visitor,direct,iOS,Denver,Colorado,United States
5117,CSM,101326,20160111,8,46,Explorer,0,0:00:00,2,0,/,New Visitor,direct,iOS,Denver,Colorado,United States
5118,CSM,101328,20160111,8,48,Explorer,0,0:00:00,1,0,/,New Visitor,direct,iOS,Denver,Colorado,United States
5119,CSM,101329,20160111,8,49,Explorer,0,0:00:00,3,0,/,New Visitor,direct,iOS,Denver,Colorado,United States
5120,CSM,101333,20160111,8,53,Explorer,0,0:00:00,1,0,/,New Visitor,direct,iOS,Denver,Colorado,United States
5121,CSM,101344,20160111,9,4,Explorer,0,0:00:00,1,0,/,New Visitor,direct,iOS,Denver,Colorado,United States
5122,CSM,101365,20160111,9,25,Explorer,0,0:00:00,2,0,/,New Visitor,direct,iOS,Denver,Colorado,United States
5123,CSM,104190,20160113,8,30,Explorer,1,0:13:01,2,2,/event/one-painting-at-a-time-ph-329-1944/,Returning Visitor,referral,iOS,Denver,Colorado,United States
5124,CSM,104192,20160113,8,32,Explorer,0,0:00:00,1,0,/event/one-painting-at-a-time-ph-329-1944/,Returning Visitor,referral,iOS,Denver,Colorado,United States
5125,CSM,104195,20160113,8,35,Explorer,0,0:00:00,1,0,/event/one-painting-at-a-time-ph-329-1944/,Returning Visitor,referral,iOS,Denver,Colorado,United States
5126,CSM,104197,20160113,8,37,Explorer,0,0:00:00,3,0,/event/one-painting-at-a-time-ph-329-1944/,Returning Visitor,referral,iOS,Denver,Colorado,United States
5127,CSM,104198,20160113,8,38,Explorer,0,0:00:00,2,0,/event/one-painting-at-a-time-ph-329-1944/,Returning Visitor,referral,iOS,Denver,Colorado,United States
5128,CSM,104199,20160113,8,39,Explorer,0,0:00:00,1,0,/event/one-painting-at-a-time-ph-329-1944/,Returning Visitor,referral,iOS,Denver,Colorado,United States
5129,CSM,104201,20160113,8,41,Explorer,0,0:00:00,1,0,/event/one-painting-at-a-time-ph-329-1944/,Returning Visitor,referral,iOS,Denver,Colorado,United States
5130,CSM,104202,20160113,8,42,Explorer,0,0:00:00,1,0,/event/one-painting-at-a-time-ph-329-1944/,Returning Visitor,referral,iOS,Denver,Colorado,United States
5131,CSM,104203,20160113,8,43,Explorer,0,0:00:00,2,0,/event/one-painting-at-a-time-ph-329-1944/,Returning Visitor,referral,iOS,Denver,Colorado,United States
5132,CSM,107893,20160115,22,13,Explorer,1,0:04:15,3,3,/,New Visitor,organic,iOS,Arvada,Colorado,United States
5133,CSM,107894,20160115,22,14,Explorer,0,0:00:00,1,0,/,New Visitor,organic,iOS,Arvada,Colorado,United States
5134,CSM,107896,20160115,22,16,Explorer,0,0:00:00,2,0,/,New Visitor,organic,iOS,Arvada,Colorado,United States
5135,CSM,107897,20160115,22,17,Explorer,0,0:00:00,1,0,/,New Visitor,organic,iOS,Arvada,Colorado,United States
5136,CSM,115024,20160120,21,4,Explorer,1,0:13:56,1,1,/,New Visitor,organic,Windows,Denver,Colorado,United States
5137,CSM,115037,20160120,21,17,Explorer,0,0:00:00,1,0,/,New Visitor,organic,Windows,Denver,Colorado,United States
5138,CSM,116030,20160121,13,50,Explorer,1,0:07:23,1,1,/,New Visitor,organic,iOS,Lakewood,Colorado,United States
5139,CSM,116031,20160121,13,51,Explorer,0,0:00:00,1,0,/,New Visitor,organic,iOS,Lakewood,Colorado,United States
5140,CSM,116035,20160121,13,55,Explorer,0,0:00:00,1,0,/,New Visitor,organic,iOS,Lakewood,Colorado,United States
5141,CSM,116036,20160121,13,56,Explorer,0,0:00:00,1,0,/,New Visitor,organic,iOS,Lakewood,Colorado,United States
5142,CSM,116037,20160121,13,57,Explorer,0,0:00:00,1,0,/,New Visitor,organic,iOS,Lakewood,Colorado,United States
5143,CSM,116038,20160121,13,58,Explorer,0,0:00:00,1,0,/,New Visitor,organic,iOS,Lakewood,Colorado,United States
5144,CSM,117333,20160122,11,33,Explorer,1,0:39:27,1,1,/,New Visitor,organic,Macintosh,Madison,Mississippi,United States
5145,CSM,117334,20160122,11,34,Explorer,0,0:00:00,2,0,/,New Visitor,organic,Macintosh,Madison,Mississippi,United States
5146,CSM,117356,20160122,11,56,Explorer,0,0:00:00,3,0,/,New Visitor,organic,Macintosh,Madison,Mississippi,United States
5147,CSM,117358,20160122,11,58,Explorer,0,0:00:00,1,0,/,New Visitor,organic,Macintosh,Madison,Mississippi,United States
5148,CSM,117359,20160122,11,59,Explorer,0,0:00:00,3,0,/,New Visitor,organic,Macintosh,Madison,Mississippi,United States
5149,CSM,117363,20160122,12,3,Explorer,0,0:00:00,6,0,/,New Visitor,organic,Macintosh,Madison,Mississippi,United States
5150,CSM,117364,20160122,12,4,Explorer,0,0:00:00,1,0,/,New Visitor,organic,Macintosh,Madison,Mississippi,United States
5151,CSM,117365,20160122,12,5,Explorer,0,0:00:00,1,0,/,New Visitor,organic,Macintosh,Madison,Mississippi,United States
5152,CSM,117368,20160122,12,8,Explorer,0,0:00:00,1,0,/,New Visitor,organic,Macintosh,Madison,Mississippi,United States
5153,CSM,117369,20160122,12,9,Explorer,0,0:00:00,3,0,/,New Visitor,organic,Macintosh,Madison,Mississippi,United States
5154,CSM,117370,20160122,12,10,Explorer,0,0:00:00,3,0,/,New Visitor,organic,Macintosh,Madison,Mississippi,United States
5155,CSM,117371,20160122,12,11,Explorer,0,0:00:00,1,0,/,New Visitor,organic,Macintosh,Madison,Mississippi,United States
5156,CSM,117373,20160122,12,13,Explorer,0,0:00:00,5,0,/,New Visitor,organic,Macintosh,Madison,Mississippi,United States
5157,CSM,121528,20160125,9,28,Explorer,1,0:08:21,1,1,/,New Visitor,direct,Macintosh,Arvada,Colorado,United States
5158,CSM,121529,20160125,9,29,Explorer,0,0:00:00,1,0,/,New Visitor,direct,Macintosh,Arvada,Colorado,United States
5159,CSM,121535,20160125,9,35,Explorer,0,0:00:00,3,0,/,New Visitor,direct,Macintosh,Arvada,Colorado,United States
5160,CSM,121536,20160125,9,36,Explorer,0,0:00:00,2,0,/,New Visitor,direct,Macintosh,Arvada,Colorado,United States
5161,CSM,121537,20160125,9,37,Explorer,0,0:00:00,1,0,/,New Visitor,direct,Macintosh,Arvada,Colorado,United States
5162,CSM,121734,20160125,12,54,Explorer,1,0:02:08,3,3,/architecture,New Visitor,direct,Windows,Toronto,Ontario,Canada
5163,CSM,121735,20160125,12,55,Explorer,0,0:00:00,1,0,/architecture,New Visitor,direct,Windows,Toronto,Ontario,Canada
5164,CSM,121736,20160125,12,56,Explorer,0,0:00:00,1,0,/architecture,New Visitor,direct,Windows,Toronto,Ontario,Canada
5165,CSM,121952,20160125,16,32,Explorer,1,0:11:58,1,1,/info,New Visitor,direct,Android,Birmingham,Alabama,United States
5166,CSM,121955,20160125,16,35,Explorer,0,0:00:00,1,0,/info,New Visitor,direct,Android,Birmingham,Alabama,United States
5167,CSM,121957,20160125,16,37,Explorer,0,0:00:00,1,0,/info,New Visitor,direct,Android,Birmingham,Alabama,United States
5168,CSM,121961,20160125,16,41,Explorer,0,0:00:00,1,0,/info,New Visitor,direct,Android,Birmingham,Alabama,United States
5169,CSM,121963,20160125,16,43,Explorer,0,0:00:00,2,0,/info,New Visitor,direct,Android,Birmingham,Alabama,United States
5170,CSM,121964,20160125,16,44,Explorer,0,0:00:00,1,0,/info,New Visitor,direct,Android,Birmingham,Alabama,United States
5171,CSM,122633,20160126,3,53,Explorer,1,0:05:33,1,1,/info,New Visitor,direct,iOS,Denver,Colorado,United States
5172,CSM,122634,20160126,3,54,Explorer,0,0:00:00,1,0,/info,New Visitor,direct,iOS,Denver,Colorado,United States
