ID,Age,Gender,Primary Race,Secondary Race,Ethnicity,Rebuild Services
ghnm08131950g600h536,65,Male,,,,Ids
ghnm08131950g600h536,65,Male,,,,Mail
ghnm08131950g600h536,65,Male,,,,Phones
ghnm08131950g600h536,65,Male,,,,Showers
ghnm08131950g626h536,65,Male,,,,Mail
ghnm08131950g626h536,65,Male,,,,Showers
ghpm01191962g626h100,54,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Showers
ghpm01191962g626h100,54,Male,White (HUD),,Non-Hispanic/Non-Latino (HUD),Mail
ghpm01191962g626h100,54,Male,White (HUD),,Non-Hispanic/Non-Latino (HUD),Medical
ghpm01191962g626h100,54,Male,White (HUD),,Non-Hispanic/Non-Latino (HUD),Phones
ghpm01191962g626h100,54,Male,White (HUD),,Non-Hispanic/Non-Latino (HUD),Showers
ghpm01191962g626h100,54,Male,White (HUD),,Non-Hispanic/Non-Latino (HUD),Visiting
ghpm01191962g626h100,54,Male,White (HUD),,Non-Hispanic/Non-Latino (HUD),
ghsf11181992g620h216,23,Female,,,,Mail
ghsf11181992g620h216,23,Female,,,,Medical
ghsf11181992g620h216,23,Female,,,,Notary
ghsf11181992g620h216,23,Female,,,,Showers
ghsf11181992g620h216,23,Female,,,,
gjcm08241948g620j250,67,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Phones
gjnf07021962g453j520,53,Female,,,Non-Hispanic/Non-Latino (HUD),Case Management
gjnf07021962g453j520,53,Female,,,Non-Hispanic/Non-Latino (HUD),Other
gjnm04141957g600j520,59,Male,,,,Showers
gjtm02181944g635j353,72,Male,Native Hawaiian or Other Pacific Islander (HUD),Native Hawaiian or Other Pacific Islander (HUD),Non-Hispanic/Non-Latino (HUD),Mail
gjtm02181944g635j353,72,Male,Native Hawaiian or Other Pacific Islander (HUD),Native Hawaiian or Other Pacific Islander (HUD),Non-Hispanic/Non-Latino (HUD),Staff Person
gkem05101988g164k451,28,Male,White (HUD),,Non-Hispanic/Non-Latino (HUD),Case Management
glbf07131958g600l162,57,Female,,,,Showers
glbm07131958g600l145,57,Male,White (HUD),,Non-Hispanic/Non-Latino (HUD),Showers
glbm07131958g600l145,57,Male,White (HUD),,Non-Hispanic/Non-Latino (HUD),
gldm03281960g450l330,56,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Mail
gldm03281960g450l330,56,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Phones
gldm07201968g620l300,47,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Ids
gldm07201968g620l300,47,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Showers
glnm07201968g620l530,47,Male,,,,Showers
glum08311952g626l653,63,Male,Black or African American (HUD),,,Groceries
glvm01231958g620l125,58,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Case Management
glvm01231958g620l125,58,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Phones
glvm01231958g620l125,58,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),
glvm07131968g600l152,47,Male,,,,Showers
glwm07181970g620l200,45,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Ids
gmmm06051957g626m540,58,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Ids
gmrm08121977g450m625,38,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Showers
gmsm04291959g164m236,57,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),
gmtm04291959g463m310,57,Male,,,,Showers
gnem02091956g416n400,60,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Groceries
gnem02091956g416n400,60,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Visiting
gnem02091956g416n400,60,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),
gobm04071948g620o125,68,Male,,,Non-Hispanic/Non-Latino (HUD),Case Management
gobm04071948g620o125,68,Male,,,Non-Hispanic/Non-Latino (HUD),Food Stamps
gobm04071948g620o125,68,Male,,,Non-Hispanic/Non-Latino (HUD),Showers
gobm04071948g620o125,68,Male,,,Non-Hispanic/Non-Latino (HUD),
goif09221959g534o416,56,Female,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Mail
goif09221959g534o416,56,Female,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Phones
goif09221959g534o416,56,Female,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Showers
gpdm06091960g600p350,55,Male,White (HUD),,Non-Hispanic/Non-Latino (HUD),Ids
gpdm06091960g600p350,55,Male,White (HUD),,Non-Hispanic/Non-Latino (HUD),Phones
gpdm06091960g600p350,55,Male,White (HUD),,Non-Hispanic/Non-Latino (HUD),Showers
gpdm06091960g600p350,55,Male,White (HUD),,Non-Hispanic/Non-Latino (HUD),
gplf02232008g622p456,8,Female,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Showers
gpnm05181957g620p520,59,Male,,,,Mail
gpum05191966g625p532,50,Male,,,,Groceries
grmm01071981g626r500,35,Male,,,,Showers
grmm08301985g626r500,30,Male,,,,Phones
grpm01221955g663r140,61,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Case Management
grpm01221955g663r140,61,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Medical
grpm01221955g663r140,61,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Phones
grpm01221955g663r140,61,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Prescription
grpm01221955g663r140,61,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Staff Person
grpm01221955g663r140,61,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Visiting
grsm03251983g620r250,33,Male,,,,Food Stamps
grsm03251983g620r250,33,Male,,,,Mail
grsm03251983g620r250,33,Male,,,,Phones
grsm03251983g620r250,33,Male,,,,Showers
grsm03251985g620r255,31,Male,White (HUD),,Non-Hispanic/Non-Latino (HUD),Ids
grsm03251985g620r255,31,Male,White (HUD),,Non-Hispanic/Non-Latino (HUD),Lunch
grsm03251985g620r255,31,Male,White (HUD),,Non-Hispanic/Non-Latino (HUD),Mail
grsm03251985g620r255,31,Male,White (HUD),,Non-Hispanic/Non-Latino (HUD),Showers
grvm07241970g620r162,45,Male,,,,Mail
grvm07241970g620r162,45,Male,,,,Medical
grvm07241970g620r162,45,Male,,,,Visiting
gsem06161972g620s363,43,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Ids
gsem06161972g620s363,43,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Phones
gsem06161972g620s363,43,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Showers
gsem06161972g620s363,43,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Staff Person
gsim03171963g626s530,53,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Phones
gsim03171963g626s530,53,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Showers
gsim11211955g620s530,60,Male,,,,Staff Person
gslm04021962g620s450,54,Male,White (HUD),White (HUD),Hispanic/Latino (HUD),Financial Assistance
gslm04021962g620s450,54,Male,White (HUD),White (HUD),Hispanic/Latino (HUD),Phones
gslm04021962g620s450,54,Male,White (HUD),White (HUD),Hispanic/Latino (HUD),Showers
gslm06271965g626s455,50,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Mail
gslm06271965g626s455,50,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Phones
gslm06271965g626s455,50,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Showers
gsum01171981g643s164,35,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Ids
gsum01171981g643s164,35,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Phones
gsum01171981g643s164,35,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Showers
gsum01171981g643s164,35,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Staff Person
gts 11231950g626t250,65,,,,,Food Stamps
gts 11231950g626t250,65,,,,,Ids
gts 11231950g626t250,65,,,,,Mail
gts 11231950g626t250,65,,,,,Other
gts 11231950g626t250,65,,,,,Showers
gts 11231950g626t250,65,,,,,
gwem12251955g450w460,60,Male,,,,Showers
gwem12251995g350w460,20,Male,,,,Showers
gwlm08041961g626w425,54,Male,,,,Showers
gwsm01251955g643w252,61,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Phones
gwsm12141960g450w200,55,Male,White (HUD),,Non-Hispanic/Non-Latino (HUD),Case Management
gwsm12141960g450w200,55,Male,White (HUD),,Non-Hispanic/Non-Latino (HUD),Phones
gwsm12141960g450w200,55,Male,White (HUD),,Non-Hispanic/Non-Latino (HUD),Showers
gwsm12141960g450w200,55,Male,White (HUD),,Non-Hispanic/Non-Latino (HUD),
hbom02271941h163b650,75,Male,,,,Groceries
hcef03261956h450c200,60,Female,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Mail
hcef03261956h450c200,60,Female,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Phones
hcef03261956h450c200,60,Female,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Staff Person
hcim06211961h645c500,54,Male,White (HUD),Client doesn't know (HUD),Non-Hispanic/Non-Latino (HUD),Ids
hcim06211961h645c500,54,Male,White (HUD),Client doesn't know (HUD),Non-Hispanic/Non-Latino (HUD),Medical
hcim06211961h645c500,54,Male,White (HUD),Client doesn't know (HUD),Non-Hispanic/Non-Latino (HUD),Phones
hcim06211961h645c500,54,Male,White (HUD),Client doesn't know (HUD),Non-Hispanic/Non-Latino (HUD),Showers
hcim06211961h645c500,54,Male,White (HUD),Client doesn't know (HUD),Non-Hispanic/Non-Latino (HUD),
hcom01251972h635c160,44,Male,,,,Information
hcom01251972h635c160,44,Male,,,,Medical
hcom01251972h635c160,44,Male,,,,Phones
hcom01251972h635c160,44,Male,,,,Showers
hcrm07101964h655c636,51,Male,,,,Birth Certificate
herm01171970h560e652,46,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Phones
herm01171970h560e652,46,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Showers
herm01171970h560e652,46,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),
hfem09271974h163f455,41,Male,,,,Groceries
hgim12281957h560g653,58,Male,,,,Phones
hgim12281957h560g653,58,Male,,,,Showers
hgim12281959h600g653,56,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Mail
hgim12281959h600g653,56,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Phones
hgim12281959h600g653,56,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Showers
hgrm09051948h560g625,67,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Groceries
hhrm07241957h645h620,58,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),
hhrm10151962h655h620,53,Male,,,,Phones
hhrm10151962h655h620,53,Male,,,,Showers
hjfm01261977h643j162,39,Male,,,,Other
hjfm01261977h643j162,39,Male,,,,Prescription
hjfm01261977h643j162,39,Male,,,,
hjfm02171959h400j162,57,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Case Management
hjfm02171959h400j162,57,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Medical
hjfm02171959h400j162,57,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Staff Person
hjfm02171959h400j162,57,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),
hjnm10051965h560j520,50,Male,,,,Mail
hjnm10051965h560j520,50,Male,,,,Phones
hjnm10051965h560j520,50,Male,,,,Showers
hjnm10051965h560j520,50,Male,,,,
hjsm01251956h643j210,60,Male,,,,Showers
hlem01261977h643l000,39,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),
hlom08071976h630l563,39,Male,,,,Phones
hlwm06281946h643l200,69,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Showers
hnum06281952h520n250,63,Male,Asian (HUD),,Non-Hispanic/Non-Latino (HUD),Groceries
hnum06281952h520n250,63,Male,Asian (HUD),,Non-Hispanic/Non-Latino (HUD),Medical
hnum06281952h520n250,63,Male,Asian (HUD),,Non-Hispanic/Non-Latino (HUD),Other
hnum06281952h520n250,63,Male,Asian (HUD),,Non-Hispanic/Non-Latino (HUD),Visiting
hnum06281952h520n250,63,Male,Asian (HUD),,Non-Hispanic/Non-Latino (HUD),
hnum12311972h520n250,43,Male,,,,Ids
hrbm12271963h620r152,52,Male,,,,Medical
hrbm12271963h620r152,52,Male,,,,Other
hrbm12271963h620r152,52,Male,,,,Showers
hrbm12271963h620r152,52,Male,,,,Visiting
hrbm12271963h620r152,52,Male,,,,
hrbm12271963h620r163,52,Male,Black or African American (HUD),Client doesn't know (HUD),Non-Hispanic/Non-Latino (HUD),Medical
hrbm12271963h620r163,52,Male,Black or African American (HUD),Client doesn't know (HUD),Non-Hispanic/Non-Latino (HUD),Phones
hrbm12271963h620r163,52,Male,Black or African American (HUD),Client doesn't know (HUD),Non-Hispanic/Non-Latino (HUD),Showers
hrbm12271963h620r163,52,Male,Black or African American (HUD),Client doesn't know (HUD),Non-Hispanic/Non-Latino (HUD),
hrbm12271963h620r163,52,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Medical
hrbm12271963h620r163,52,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Other
hrbm12271963h620r163,52,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Showers
hrbm12271963h620r163,52,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Visiting
hsif12051962h652s530,53,Female,,,,Showers
hsmm08131971h560s552,44,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Other
hsmm08131971h560s552,44,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Showers
hsmm08131971h560s552,44,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),
hsrm07161967h600s650,48,Male,,,,Phones
hsum09261962h520s600,53,Male,,,,Showers
hsum09261962h560s600,53,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Case Management
hsum09261962h560s600,53,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Mail
hsum09261962h560s600,53,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Phones
hsum09261962h560s600,53,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Showers
htrm11041963h600t642,52,Male,White (HUD),,Non-Hispanic/Non-Latino (HUD),Showers
httm07201961h635t300,54,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Mail
httm07201961h635t300,54,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Showers
hwlm01171970h560w452,46,Male,,,,Showers
hwlm09131970h643w452,45,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Mail
hwlm09131970h643w452,45,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Phones
hwlm09131970h643w452,45,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Showers
hwlm09131970h643w452,45,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),
hwlm09201952h163w425,63,Male,,,,
hwlm09201952h416w425,63,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Case Management
hwlm09201952h416w425,63,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Ids
hwlm09201952h416w425,63,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Medical
hwlm09201952h416w425,63,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Other
hwlm09201952h416w425,63,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Showers
hwlm09201952h416w425,63,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),
hwrm02211967h560w634,49,Male,,,,Notary
hwrm02211967h560w634,49,Male,,,,Staff Person
hwrm02211967h560w634,49,Male,,,,
hwsm04281946h630w236,70,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Information
hwsm04281946h630w236,70,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Mail
hwsm04281946h630w236,70,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Medical
hwsm04281946h630w236,70,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Other
hwsm04281946h630w236,70,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Phones
hwsm04281946h630w236,70,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Showers
hwsm04281946h630w236,70,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Staff Person
hwsm04281946h630w236,70,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Visiting
hwsm04281946h630w236,70,Male,White (HUD),,Non-Hispanic/Non-Latino (HUD),Phones
hwsm04281946h630w236,70,Male,White (HUD),,Non-Hispanic/Non-Latino (HUD),Showers
hwsm04281946h630w236,70,Male,White (HUD),,Non-Hispanic/Non-Latino (HUD),Visiting
hwym12311972h520w250,43,Male,,,,Showers
ia m07161990i000a500,25,Male,,,,Showers
ibam07211960i600b634,55,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Case Management
ibam07211960i600b634,55,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Groceries
ibam07211960i600b634,55,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Information
ibam07211960i600b634,55,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Lunch
ibam07211960i600b634,55,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Mail
ibam07211960i600b634,55,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Medical
ibam07211960i600b634,55,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Other
ibam07211960i600b634,55,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Phones
