Title,Catalog Title,Identifier,Description,Subjects,Creator,Neighborhood,Date,Decade,Publisher,Publisher Location (NDNP),Volume,Issue,Volume/Issue,Edition Label,Notes,Physical Measurements,Digitization Specifications,File Format,Collection,Contributing Institution,Rights and Reproduction,Copyright Status,Type,Local Type,Source,Digital Tech,Language,Title [NDNP],LCCN,Pages,Directory Name,File Name,OCLC number,Date created,Date modified,Reference URL,CONTENTdm number,CONTENTdm file name,CONTENTdm file path,CONTENTdm number,CONTENTdm file name,Fullsize,Medium
"Jewish Transcript, v. 10, no. 2, Mar. 17, 1933",The Jewish Transcript,spl_jt_3018328_10_02_1933,,"Seattle (Wash.)--Newspapers; Jewish Newspapers--Northwest, Pacific; Jewish Newspapers--Washington (State)--Seattle; Jews--Washington (State)--Seattle",Jewish Federation and Council of Greater Seattle,,03/17/1933,1930-1939,Jewish Federation and Council of Greater Seattle,"Seattle, Wash.",10,2,10002,,"Volume 10, Number 29 is missing from the 1933 issues.",19.75 x 14 in,"Master image scanned by Small Town Papers (ArchiveInABox) with Zeutschel Omniscan 11 (ImageGear Version: 15.03) to 300 dpi, 8-bit grayscale, uncompressed TIF. Photoshop used to convert master image to JPEG format. Master file size: 200,220,368 bytes [8 files].",image/jp2,Jewish Transcript,The Seattle Public Library,"For information about rights and reproduction, visit http://cdm16118.contentdm.oclc.org/cdm/rights",Digitized with permission of copyright owner.,Text,Periodicals,http://seattle.bibliocommons.com/item/show/3018328030_the_jewish_transcript,JMD,eng,"Jewish Transcript (Seattle, Wash.)",sn90099710,8,\\filesrv\DigitalProjects\spcOnline\uploadImages\jt_uploadImages\1933,,,10/5/15,10/5/15,http://cdm16118.contentdm.oclc.org:80/cdm/ref/collection/p16118coll10/id/4848,4848,4849.cpd,/p16118coll10/supp/4848/index.pdf,4840,4841.jp2,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/4848/type/compoundobject/show/4840/cpdtype/document/filename/4841.jp2/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/fullSize,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/4848/type/compoundobject/show/4840/cpdtype/document/filename/4841.jp2/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/medium
"Jewish Transcript, v. 10, no. 3, Mar. 24, 1933",The Jewish Transcript,spl_jt_3018328_10_03_1933,,"Seattle (Wash.)--Newspapers; Jewish Newspapers--Northwest, Pacific; Jewish Newspapers--Washington (State)--Seattle; Jews--Washington (State)--Seattle",Jewish Federation and Council of Greater Seattle,,03/24/1933,1930-1939,Jewish Federation and Council of Greater Seattle,"Seattle, Wash.",10,3,10003,,"Volume 10, Number 29 is missing from the 1933 issues.",19.75 x 14 in,"Master image scanned by Small Town Papers (ArchiveInABox) with Zeutschel Omniscan 11 (ImageGear Version: 15.03) to 300 dpi, 8-bit grayscale, uncompressed TIF. Photoshop used to convert master image to JPEG format. Master file size: 199,224,720 bytes [8 files].",image/jp2,Jewish Transcript,The Seattle Public Library,"For information about rights and reproduction, visit http://cdm16118.contentdm.oclc.org/cdm/rights",Digitized with permission of copyright owner.,Text,Periodicals,http://seattle.bibliocommons.com/item/show/3018328030_the_jewish_transcript,JMD,eng,"Jewish Transcript (Seattle, Wash.)",sn90099710,8,\\filesrv\DigitalProjects\spcOnline\uploadImages\jt_uploadImages\1933,,,10/5/15,10/5/15,http://cdm16118.contentdm.oclc.org:80/cdm/ref/collection/p16118coll10/id/4857,4857,4858.cpd,/p16118coll10/supp/4857/index.pdf,4849,4850.jp2,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/4857/type/compoundobject/show/4849/cpdtype/document/filename/4850.jp2/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/fullSize,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/4857/type/compoundobject/show/4849/cpdtype/document/filename/4850.jp2/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/medium
"Jewish Transcript, v. 10, no. 4, Mar. 31, 1933",The Jewish Transcript,spl_jt_3018328_10_04_1933,,"Seattle (Wash.)--Newspapers; Jewish Newspapers--Northwest, Pacific; Jewish Newspapers--Washington (State)--Seattle; Jews--Washington (State)--Seattle",Jewish Federation and Council of Greater Seattle,,03/31/1933,1930-1939,Jewish Federation and Council of Greater Seattle,"Seattle, Wash.",10,4,10004,,"Volume 10, Number 29 is missing from the 1933 issues.",19.75 x 14 in,"Master image scanned by Small Town Papers (ArchiveInABox) with Zeutschel Omniscan 11 (ImageGear Version: 15.03) to 300 dpi, 8-bit grayscale, uncompressed TIF. Photoshop used to convert master image to JPEG format. Master file size: 197,560,740 bytes [8 files].",image/jp2,Jewish Transcript,The Seattle Public Library,"For information about rights and reproduction, visit http://cdm16118.contentdm.oclc.org/cdm/rights",Digitized with permission of copyright owner.,Text,Periodicals,http://seattle.bibliocommons.com/item/show/3018328030_the_jewish_transcript,JMD,eng,"Jewish Transcript (Seattle, Wash.)",sn90099710,8,\\filesrv\DigitalProjects\spcOnline\uploadImages\jt_uploadImages\1933,,,10/5/15,10/5/15,http://cdm16118.contentdm.oclc.org:80/cdm/ref/collection/p16118coll10/id/4866,4866,4867.cpd,/p16118coll10/supp/4866/index.pdf,4858,4859.jp2,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/4866/type/compoundobject/show/4858/cpdtype/document/filename/4859.jp2/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/fullSize,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/4866/type/compoundobject/show/4858/cpdtype/document/filename/4859.jp2/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/medium
"Jewish Transcript, v. 10, no. 5, Apr. 7, 1933",The Jewish Transcript,spl_jt_3018328_10_05_1933,,"Seattle (Wash.)--Newspapers; Jewish Newspapers--Northwest, Pacific; Jewish Newspapers--Washington (State)--Seattle; Jews--Washington (State)--Seattle",Jewish Federation and Council of Greater Seattle,,04/07/1933,1930-1939,Jewish Federation and Council of Greater Seattle,"Seattle, Wash.",10,5,10005,,"Volume 10, Number 29 is missing from the 1933 issues.",19.75 x 14 in,"Master image scanned by Small Town Papers (ArchiveInABox) with Zeutschel Omniscan 11 (ImageGear Version: 15.03) to 300 dpi, 8-bit grayscale, uncompressed TIF. Photoshop used to convert master image to JPEG format. Master file size: 196,248,593 bytes [8 files].",image/jp2,Jewish Transcript,The Seattle Public Library,"For information about rights and reproduction, visit http://cdm16118.contentdm.oclc.org/cdm/rights",Digitized with permission of copyright owner.,Text,Periodicals,http://seattle.bibliocommons.com/item/show/3018328030_the_jewish_transcript,JMD,eng,"Jewish Transcript (Seattle, Wash.)",sn90099710,8,\\filesrv\DigitalProjects\spcOnline\uploadImages\jt_uploadImages\1933,,,10/5/15,10/5/15,http://cdm16118.contentdm.oclc.org:80/cdm/ref/collection/p16118coll10/id/4875,4875,4876.cpd,/p16118coll10/supp/4875/index.pdf,4867,4868.jp2,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/4875/type/compoundobject/show/4867/cpdtype/document/filename/4868.jp2/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/fullSize,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/4875/type/compoundobject/show/4867/cpdtype/document/filename/4868.jp2/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/medium
"Jewish Transcript, v. 10, no. 6, Apr. 14, 1933",The Jewish Transcript,spl_jt_3018328_10_06_1933,,"Seattle (Wash.)--Newspapers; Jewish Newspapers--Northwest, Pacific; Jewish Newspapers--Washington (State)--Seattle; Jews--Washington (State)--Seattle",Jewish Federation and Council of Greater Seattle,,04/14/1933,1930-1939,Jewish Federation and Council of Greater Seattle,"Seattle, Wash.",10,6,10006,,"Volume 10, Number 29 is missing from the 1933 issues.",19.75 x 14 in,"Master image scanned by Small Town Papers (ArchiveInABox) with Zeutschel Omniscan 11 (ImageGear Version: 15.03) to 300 dpi, 8-bit grayscale, uncompressed TIF. Photoshop used to convert master image to JPEG format. Master file size: 196,504,270 bytes [8 files].",image/jp2,Jewish Transcript,The Seattle Public Library,"For information about rights and reproduction, visit http://cdm16118.contentdm.oclc.org/cdm/rights",Digitized with permission of copyright owner.,Text,Periodicals,http://seattle.bibliocommons.com/item/show/3018328030_the_jewish_transcript,JMD,eng,"Jewish Transcript (Seattle, Wash.)",sn90099710,8,\\filesrv\DigitalProjects\spcOnline\uploadImages\jt_uploadImages\1933,,,10/5/15,10/5/15,http://cdm16118.contentdm.oclc.org:80/cdm/ref/collection/p16118coll10/id/4884,4884,4885.cpd,/p16118coll10/supp/4884/index.pdf,4876,4877.jp2,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/4884/type/compoundobject/show/4876/cpdtype/document/filename/4877.jp2/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/fullSize,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/4884/type/compoundobject/show/4876/cpdtype/document/filename/4877.jp2/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/medium
"Jewish Transcript, v. 10, no. 7, Apr. 21, 1933",The Jewish Transcript,spl_jt_3018328_10_07_1933,,"Seattle (Wash.)--Newspapers; Jewish Newspapers--Northwest, Pacific; Jewish Newspapers--Washington (State)--Seattle; Jews--Washington (State)--Seattle",Jewish Federation and Council of Greater Seattle,,04/21/1933,1930-1939,Jewish Federation and Council of Greater Seattle,"Seattle, Wash.",10,7,10007,,"Volume 10, Number 29 is missing from the 1933 issues.",19.75 x 14 in,"Master image scanned by Small Town Papers (ArchiveInABox) with Zeutschel Omniscan 11 (ImageGear Version: 15.03) to 300 dpi, 8-bit grayscale, uncompressed TIF. Photoshop used to convert master image to JPEG format. Master file size: 196,325,082 bytes [8 files].",image/jp2,Jewish Transcript,The Seattle Public Library,"For information about rights and reproduction, visit http://cdm16118.contentdm.oclc.org/cdm/rights",Digitized with permission of copyright owner.,Text,Periodicals,http://seattle.bibliocommons.com/item/show/3018328030_the_jewish_transcript,JMD,eng,"Jewish Transcript (Seattle, Wash.)",sn90099710,8,\\filesrv\DigitalProjects\spcOnline\uploadImages\jt_uploadImages\1933,,,10/5/15,10/5/15,http://cdm16118.contentdm.oclc.org:80/cdm/ref/collection/p16118coll10/id/4893,4893,4894.cpd,/p16118coll10/supp/4893/index.pdf,4885,4886.jp2,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/4893/type/compoundobject/show/4885/cpdtype/document/filename/4886.jp2/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/fullSize,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/4893/type/compoundobject/show/4885/cpdtype/document/filename/4886.jp2/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/medium
"Jewish Transcript, v. 10, no. 8, Apr. 28, 1933",The Jewish Transcript,spl_jt_3018328_10_08_1933,,"Seattle (Wash.)--Newspapers; Jewish Newspapers--Northwest, Pacific; Jewish Newspapers--Washington (State)--Seattle; Jews--Washington (State)--Seattle",Jewish Federation and Council of Greater Seattle,,04/28/1933,1930-1939,Jewish Federation and Council of Greater Seattle,"Seattle, Wash.",10,8,10008,,"Volume 10, Number 29 is missing from the 1933 issues.",19.75 x 14 in,"Master image scanned by Small Town Papers (ArchiveInABox) with Zeutschel Omniscan 11 (ImageGear Version: 15.03) to 300 dpi, 8-bit grayscale, uncompressed TIF. Photoshop used to convert master image to JPEG format. Master file size: 196,210,415 bytes [8 files].",image/jp2,Jewish Transcript,The Seattle Public Library,"For information about rights and reproduction, visit http://cdm16118.contentdm.oclc.org/cdm/rights",Digitized with permission of copyright owner.,Text,Periodicals,http://seattle.bibliocommons.com/item/show/3018328030_the_jewish_transcript,JMD,eng,"Jewish Transcript (Seattle, Wash.)",sn90099710,8,\\filesrv\DigitalProjects\spcOnline\uploadImages\jt_uploadImages\1933,,,10/5/15,10/5/15,http://cdm16118.contentdm.oclc.org:80/cdm/ref/collection/p16118coll10/id/4902,4902,4903.cpd,/p16118coll10/supp/4902/index.pdf,4894,4895.jp2,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/4902/type/compoundobject/show/4894/cpdtype/document/filename/4895.jp2/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/fullSize,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/4902/type/compoundobject/show/4894/cpdtype/document/filename/4895.jp2/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/medium
"Jewish Transcript, v. 10, no. 9, May 5, 1933",The Jewish Transcript,spl_jt_3018328_10_09_1933,,"Seattle (Wash.)--Newspapers; Jewish Newspapers--Northwest, Pacific; Jewish Newspapers--Washington (State)--Seattle; Jews--Washington (State)--Seattle",Jewish Federation and Council of Greater Seattle,,05/05/1933,1930-1939,Jewish Federation and Council of Greater Seattle,"Seattle, Wash.",10,9,10009,,"Volume 10, Number 29 is missing from the 1933 issues.",19.75 x 14 in,"Master image scanned by Small Town Papers (ArchiveInABox) with Zeutschel Omniscan 11 (ImageGear Version: 15.03) to 300 dpi, 8-bit grayscale, uncompressed TIF. Photoshop used to convert master image to JPEG format. Master file size: 195,282,702 bytes [8 files].",image/jp2,Jewish Transcript,The Seattle Public Library,"For information about rights and reproduction, visit http://cdm16118.contentdm.oclc.org/cdm/rights",Digitized with permission of copyright owner.,Text,Periodicals,http://seattle.bibliocommons.com/item/show/3018328030_the_jewish_transcript,JMD,eng,"Jewish Transcript (Seattle, Wash.)",sn90099710,8,\\filesrv\DigitalProjects\spcOnline\uploadImages\jt_uploadImages\1933,,,10/5/15,10/5/15,http://cdm16118.contentdm.oclc.org:80/cdm/ref/collection/p16118coll10/id/4911,4911,4912.cpd,/p16118coll10/supp/4911/index.pdf,4903,4904.jp2,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/4911/type/compoundobject/show/4903/cpdtype/document/filename/4904.jp2/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/fullSize,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/4911/type/compoundobject/show/4903/cpdtype/document/filename/4904.jp2/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/medium
"Jewish Transcript, v. 10, no. 10, May 12, 1933",The Jewish Transcript,spl_jt_3018328_10_10_1933,,"Seattle (Wash.)--Newspapers; Jewish Newspapers--Northwest, Pacific; Jewish Newspapers--Washington (State)--Seattle; Jews--Washington (State)--Seattle",Jewish Federation and Council of Greater Seattle,,05/12/1933,1930-1939,Jewish Federation and Council of Greater Seattle,"Seattle, Wash.",10,10,10010,,"Volume 10, Number 29 is missing from the 1933 issues.",19.75 x 14 in,"Master image scanned by Small Town Papers (ArchiveInABox) with Zeutschel Omniscan 11 (ImageGear Version: 15.03) to 300 dpi, 8-bit grayscale, uncompressed TIF. Photoshop used to convert master image to JPEG format. Master file size: 195,635,958 bytes [8 files].",image/jp2,Jewish Transcript,The Seattle Public Library,"For information about rights and reproduction, visit http://cdm16118.contentdm.oclc.org/cdm/rights",Digitized with permission of copyright owner.,Text,Periodicals,http://seattle.bibliocommons.com/item/show/3018328030_the_jewish_transcript,JMD,eng,"Jewish Transcript (Seattle, Wash.)",sn90099710,8,\\filesrv\DigitalProjects\spcOnline\uploadImages\jt_uploadImages\1933,,,10/5/15,10/5/15,http://cdm16118.contentdm.oclc.org:80/cdm/ref/collection/p16118coll10/id/4920,4920,4921.cpd,/p16118coll10/supp/4920/index.pdf,4912,4913.jp2,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/4920/type/compoundobject/show/4912/cpdtype/document/filename/4913.jp2/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/fullSize,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/4920/type/compoundobject/show/4912/cpdtype/document/filename/4913.jp2/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/medium
"Jewish Transcript, v. 10, no. 11, May 19, 1933",The Jewish Transcript,spl_jt_3018328_10_11_1933,,"Seattle (Wash.)--Newspapers; Jewish Newspapers--Northwest, Pacific; Jewish Newspapers--Washington (State)--Seattle; Jews--Washington (State)--Seattle",Jewish Federation and Council of Greater Seattle,,05/19/1933,1930-1939,Jewish Federation and Council of Greater Seattle,"Seattle, Wash.",10,11,10011,,"Volume 10, Number 29 is missing from the 1933 issues.",19.75 x 14 in,"Master image scanned by Small Town Papers (ArchiveInABox) with Zeutschel Omniscan 11 (ImageGear Version: 15.03) to 300 dpi, 8-bit grayscale, uncompressed TIF. Photoshop used to convert master image to JPEG format. Master file size: 195,778,898 bytes [8 files].",image/jp2,Jewish Transcript,The Seattle Public Library,"For information about rights and reproduction, visit http://cdm16118.contentdm.oclc.org/cdm/rights",Digitized with permission of copyright owner.,Text,Periodicals,http://seattle.bibliocommons.com/item/show/3018328030_the_jewish_transcript,JMD,eng,"Jewish Transcript (Seattle, Wash.)",sn90099710,8,\\filesrv\DigitalProjects\spcOnline\uploadImages\jt_uploadImages\1933,,,10/5/15,10/5/15,http://cdm16118.contentdm.oclc.org:80/cdm/ref/collection/p16118coll10/id/4929,4929,4930.cpd,/p16118coll10/supp/4929/index.pdf,4921,4922.jp2,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/4929/type/compoundobject/show/4921/cpdtype/document/filename/4922.jp2/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/fullSize,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/4929/type/compoundobject/show/4921/cpdtype/document/filename/4922.jp2/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/medium
